Date,Time,Location,Max_Temperature,Min_Temperature,Humidity,Precipitation,Wind_Speed,Weather Condition
2024-03-18,18:00,Nizamabad,43.0,34.8,84.4,0.0,11.8,Sunny
2024-03-18,18:00,Karimnagar,32.4,21.7,78.7,0.0,20.2,Sunny
2024-03-18,18:00,Khammam,41.6,26.9,74.3,22.9,26.9,Stormy
2024-03-18,18:00,Mahbubnagar,32.8,25.1,61.6,0.0,26.7,Sunny
2024-03-18,18:00,Hyderabad,37.4,30.0,48.2,15.0,4.4,Stormy
2024-03-19,06:00,Warangal,26.9,15.5,53.5,0.0,14.9,Sunny
2024-03-19,06:00,Nizamabad,34.5,22.3,42.0,0.0,21.2,Sunny
2024-03-19,06:00,Karimnagar,37.8,23.4,71.3,0.0,9.6,Sunny
2024-03-19,06:00,Khammam,25.3,15.2,58.2,0.0,30.0,Sunny
2024-03-19,06:00,Mahbubnagar,30.8,19.6,53.6,0.0,29.5,Sunny
2024-03-19,06:00,Hyderabad,31.6,23.1,33.0,0.0,28.7,Sunny
2024-03-19,12:00,Warangal,29.5,15.6,66.1,0.0,24.3,Cloudy
2024-03-19,12:00,Nizamabad,25.5,15.0,30.0,0.0,21.3,Sunny
2024-03-19,12:00,Karimnagar,32.7,24.0,34.4,0.0,26.7,Cloudy
2024-03-19,12:00,Khammam,30.7,16.0,76.4,0.0,18.9,Sunny
2024-03-19,12:00,Mahbubnagar,35.2,25.7,85.0,0.0,2.5,Sunny
2024-03-19,12:00,Hyderabad,25.6,12.3,56.5,0.0,17.6,Cloudy
2024-03-19,18:00,Warangal,44.5,38.1,50.1,0.0,18.1,Sunny
2024-03-19,18:00,Nizamabad,33.1,26.0,70.8,0.0,4.0,Sunny
2024-03-19,18:00,Karimnagar,29.3,19.3,41.5,0.0,25.6,Cloudy
2024-03-19,18:00,Khammam,27.4,20.3,56.8,0.0,24.8,Cloudy
2024-03-19,18:00,Mahbubnagar,30.1,16.7,39.6,0.0,25.4,Sunny
2024-03-19,18:00,Hyderabad,35.8,22.2,41.3,4.1,20.5,Rainy
2024-03-20,06:00,Warangal,25.7,11.6,74.7,0.0,11.6,Sunny
2024-03-20,06:00,Nizamabad,34.3,22.0,65.8,0.0,26.3,Sunny
2024-03-20,06:00,Karimnagar,43.1,31.9,43.7,0.0,16.6,Sunny
2024-03-20,06:00,Khammam,36.3,26.7,68.7,0.0,6.3,Sunny
2024-03-20,06:00,Mahbubnagar,26.4,18.4,88.6,0.0,0.2,Sunny
2024-03-20,06:00,Hyderabad,43.1,30.3,84.6,0.0,6.1,Cloudy
2024-03-20,12:00,Warangal,29.5,24.4,48.3,0.0,20.8,Sunny
2024-03-20,12:00,Nizamabad,40.8,27.1,61.1,0.0,23.4,Sunny
2024-03-20,12:00,Karimnagar,30.9,18.3,72.9,0.0,27.5,Sunny
2024-03-20,12:00,Khammam,38.5,26.9,60.9,0.0,2.9,Cloudy
2024-03-20,12:00,Mahbubnagar,28.7,13.8,68.0,0.0,22.1,Cloudy
2024-03-20,12:00,Hyderabad,34.1,21.2,74.1,0.0,9.5,Cloudy
2024-03-20,18:00,Warangal,33.2,18.7,70.3,0.0,25.3,Cloudy
2024-03-20,18:00,Nizamabad,38.2,29.6,57.0,0.0,1.0,Sunny
2024-03-20,18:00,Karimnagar,31.1,25.9,86.3,0.0,20.5,Sunny
2024-03-20,18:00,Khammam,40.8,28.9,35.1,0.0,24.4,Sunny
2024-03-20,18:00,Mahbubnagar,27.8,18.1,77.4,0.0,16.6,Sunny
2024-03-20,18:00,Hyderabad,27.2,17.3,44.3,0.0,21.0,Cloudy
2024-03-21,06:00,Warangal,35.2,20.7,60.3,0.0,7.3,Sunny
2024-03-21,06:00,Nizamabad,43.8,35.0,54.0,0.0,3.2,Sunny
2024-03-21,06:00,Karimnagar,26.1,16.1,68.7,0.0,19.4,Cloudy
2024-03-21,06:00,Khammam,41.1,30.8,86.3,3.7,29.1,Rainy
2024-03-21,06:00,Mahbubnagar,28.8,23.0,39.3,24.5,5.0,Snowy
2024-03-21,06:00,Hyderabad,27.0,20.2,75.0,0.0,2.7,Sunny
2024-03-21,12:00,Warangal,25.5,13.9,33.3,0.0,5.4,Sunny
2024-03-21,12:00,Nizamabad,30.1,19.5,57.5,0.0,27.0,Cloudy
2024-03-21,12:00,Karimnagar,27.4,16.9,51.2,0.0,24.8,Sunny
2024-03-21,12:00,Khammam,34.7,25.8,45.8,24.0,0.3,Stormy
2024-03-21,12:00,Mahbubnagar,34.0,25.9,39.8,14.6,5.1,Stormy
2024-03-21,12:00,Hyderabad,27.3,20.6,71.0,0.0,25.2,Sunny
2024-03-21,18:00,Warangal,38.9,32.7,35.8,0.0,23.4,Sunny
2024-03-21,18:00,Nizamabad,26.1,20.6,76.4,0.0,19.6,Sunny
2024-03-21,18:00,Karimnagar,41.0,30.7,73.4,0.0,29.6,Sunny
2024-03-21,18:00,Khammam,41.4,28.4,77.0,0.0,4.6,Sunny
2024-03-21,18:00,Mahbubnagar,42.5,30.5,43.2,0.0,25.8,Sunny
2024-03-21,18:00,Hyderabad,28.8,16.0,50.0,0.0,13.9,Cloudy
2024-03-22,06:00,Warangal,39.2,24.8,87.5,0.0,28.8,Sunny
2024-03-22,06:00,Nizamabad,26.5,15.0,50.3,0.0,13.4,Cloudy
2024-03-22,06:00,Karimnagar,32.7,24.0,79.1,0.0,7.2,Cloudy
2024-03-22,06:00,Khammam,29.5,16.8,50.7,0.0,12.2,Sunny
2024-03-22,06:00,Mahbubnagar,37.8,23.5,51.5,0.0,12.8,Cloudy
2024-03-22,06:00,Hyderabad,41.7,27.1,58.9,0.0,25.0,Sunny
2024-03-22,12:00,Warangal,33.5,26.5,67.5,0.0,19.5,Sunny
2024-03-22,12:00,Nizamabad,27.1,18.6,83.7,0.0,23.0,Sunny
2024-03-22,12:00,Karimnagar,26.4,13.7,74.5,0.0,27.3,Sunny
2024-03-22,12:00,Khammam,32.3,19.7,31.8,0.0,7.5,Sunny
2024-03-22,12:00,Mahbubnagar,29.6,20.3,58.8,0.0,19.0,Sunny
2024-03-22,12:00,Hyderabad,37.0,27.4,70.7,0.0,11.2,Sunny
2024-03-22,18:00,Warangal,27.2,13.6,74.9,0.0,6.1,Sunny
2024-03-22,18:00,Nizamabad,42.3,34.1,31.3,15.9,16.7,Stormy
2024-03-22,18:00,Karimnagar,27.2,15.1,32.3,0.0,27.1,Sunny
2024-03-22,18:00,Khammam,39.3,25.0,54.6,11.1,23.9,Stormy
2024-03-22,18:00,Mahbubnagar,32.0,19.5,43.1,0.0,28.1,Sunny
2024-03-22,18:00,Hyderabad,34.9,25.6,37.3,0.0,23.6,Sunny
2024-03-23,06:00,Warangal,34.5,26.4,42.0,0.0,25.2,Sunny
2024-03-23,06:00,Nizamabad,42.3,29.9,54.0,0.0,5.8,Sunny
2024-03-23,06:00,Karimnagar,40.2,33.9,46.1,0.0,7.8,Sunny
2024-03-23,06:00,Khammam,38.7,26.7,52.5,0.0,27.7,Cloudy
2024-03-23,06:00,Mahbubnagar,25.6,16.7,57.3,0.0,10.0,Sunny
2024-03-23,06:00,Hyderabad,36.9,27.6,74.8,0.0,2.7,Sunny
2024-03-23,12:00,Warangal,31.1,25.7,70.4,0.0,13.5,Cloudy
2024-03-23,12:00,Nizamabad,37.2,26.7,60.8,0.0,25.8,Cloudy
2024-03-23,12:00,Karimnagar,41.6,28.3,69.1,0.0,20.9,Cloudy
2024-03-23,12:00,Khammam,41.3,29.1,31.1,0.0,18.9,Sunny
2024-03-23,12:00,Mahbubnagar,31.8,22.4,31.8,0.0,3.9,Sunny
2024-03-23,12:00,Hyderabad,33.1,24.2,38.7,0.0,22.4,Sunny
2024-03-23,18:00,Warangal,44.2,36.8,36.0,0.0,21.0,Sunny
2024-03-23,18:00,Nizamabad,31.9,25.1,68.5,0.0,20.4,Sunny
2024-03-23,18:00,Karimnagar,40.9,27.1,41.7,0.0,17.4,Cloudy
2024-03-23,18:00,Khammam,31.3,23.5,85.4,0.0,14.6,Cloudy
2024-03-23,18:00,Mahbubnagar,43.4,31.1,63.2,0.0,7.5,Cloudy
2024-03-23,18:00,Hyderabad,38.6,30.6,47.9,0.0,25.2,Sunny
2024-03-24,06:00,Warangal,33.1,22.2,56.6,0.0,0.7,Sunny
2024-03-24,06:00,Nizamabad,36.8,28.2,66.5,0.0,14.2,Sunny
2024-03-24,06:00,Karimnagar,40.5,28.5,84.6,0.0,24.3,Cloudy
2024-03-24,06:00,Khammam,42.8,28.2,80.6,13.7,13.2,Stormy
2024-03-24,06:00,Mahbubnagar,31.4,20.7,47.5,0.0,1.1,Sunny
2024-03-24,06:00,Hyderabad,27.3,20.0,48.2,0.0,16.2,Sunny
2024-03-24,12:00,Warangal,38.5,25.7,46.4,0.0,23.7,Sunny
2024-03-24,12:00,Nizamabad,30.9,22.6,75.8,0.0,3.2,Sunny
2024-03-24,12:00,Karimnagar,41.5,33.3,33.6,0.0,9.2,Cloudy
2024-03-24,12:00,Khammam,32.1,22.4,75.4,0.0,21.3,Sunny
2024-03-24,12:00,Mahbubnagar,34.0,25.1,58.9,0.0,20.7,Sunny
2024-03-24,12:00,Hyderabad,33.5,20.8,64.5,21.8,22.0,Snowy
2024-03-24,18:00,Warangal,28.3,16.3,82.2,0.0,23.1,Sunny
2024-03-24,18:00,Nizamabad,44.7,33.4,54.8,0.0,0.9,Sunny
2024-03-24,18:00,Karimnagar,40.3,30.8,50.2,0.0,5.6,Sunny
2024-03-24,18:00,Khammam,32.6,23.6,78.7,0.0,11.3,Sunny
2024-03-24,18:00,Mahbubnagar,34.2,27.9,47.1,0.0,16.1,Sunny
2024-03-24,18:00,Hyderabad,36.9,22.8,68.0,0.0,27.9,Sunny
2024-03-25,06:00,Warangal,32.8,23.8,65.5,22.7,1.6,Stormy
2024-03-25,06:00,Nizamabad,27.0,18.7,51.0,0.0,9.6,Sunny
2024-03-25,06:00,Karimnagar,36.5,25.6,67.2,0.0,26.3,Sunny
2024-03-25,06:00,Khammam,26.2,13.2,80.1,0.0,9.0,Sunny
2024-03-25,06:00,Mahbubnagar,28.9,18.0,37.2,0.0,29.8,Sunny
2024-03-25,06:00,Hyderabad,26.7,18.3,38.0,0.0,28.4,Sunny
2024-03-25,12:00,Warangal,29.5,20.3,89.2,17.4,4.1,Stormy
2024-03-25,12:00,Nizamabad,38.8,33.7,72.8,0.0,8.3,Sunny
2024-03-25,12:00,Karimnagar,31.8,23.6,64.2,0.0,9.7,Sunny
2024-03-25,12:00,Khammam,33.5,21.8,31.6,20.9,0.6,Stormy
2024-03-25,12:00,Mahbubnagar,32.8,19.9,44.9,0.0,16.4,Cloudy
2024-03-25,12:00,Hyderabad,44.3,34.8,53.9,0.0,18.0,Sunny
2024-03-25,18:00,Warangal,42.3,30.7,73.2,0.0,6.7,Sunny
2024-03-25,18:00,Nizamabad,38.2,30.4,74.5,0.0,12.3,Cloudy
2024-03-25,18:00,Karimnagar,36.0,25.7,30.3,0.0,3.8,Cloudy
2024-03-25,18:00,Khammam,31.2,21.1,57.2,0.0,16.8,Sunny
2024-03-25,18:00,Mahbubnagar,29.3,16.2,82.1,19.1,29.2,Stormy
2024-03-25,18:00,Hyderabad,42.7,28.0,37.4,0.0,9.0,Sunny
2024-03-26,06:00,Warangal,38.9,26.3,65.6,0.0,29.2,Sunny
2024-03-26,06:00,Nizamabad,41.2,35.1,48.3,3.6,28.4,Rainy
2024-03-26,06:00,Karimnagar,36.7,21.8,47.7,12.6,21.1,Stormy
2024-03-26,06:00,Khammam,34.2,25.1,42.1,0.0,4.3,Sunny
2024-03-26,06:00,Mahbubnagar,31.2,23.4,53.9,4.9,20.5,Rainy
2024-03-26,06:00,Hyderabad,30.2,22.7,30.5,14.3,13.3,Stormy
2024-03-26,12:00,Warangal,43.5,34.0,63.4,0.0,4.1,Cloudy
2024-03-26,12:00,Nizamabad,29.4,22.7,46.5,0.0,28.3,Cloudy
2024-03-26,12:00,Karimnagar,33.3,27.3,34.2,0.0,28.8,Sunny
2024-03-26,12:00,Khammam,36.4,29.4,89.8,1.2,0.8,Rainy
2024-03-26,12:00,Mahbubnagar,42.8,35.9,50.9,17.7,7.6,Stormy
2024-03-26,12:00,Hyderabad,26.3,13.8,41.2,0.0,27.3,Sunny
2024-03-26,18:00,Warangal,27.0,19.3,65.0,4.6,26.1,Rainy
2024-03-26,18:00,Nizamabad,27.6,18.0,76.8,12.1,4.6,Stormy
2024-03-26,18:00,Karimnagar,33.0,27.1,33.9,0.0,8.5,Sunny
2024-03-26,18:00,Khammam,31.0,17.5,38.9,0.0,17.7,Cloudy
2024-03-26,18:00,Mahbubnagar,31.8,18.0,66.5,0.0,12.8,Sunny
2024-03-26,18:00,Hyderabad,35.5,22.0,42.5,9.5,9.7,Stormy
2024-03-27,06:00,Warangal,29.4,16.3,72.8,0.0,11.1,Sunny
2024-03-27,06:00,Nizamabad,30.1,24.1,41.4,0.0,23.4,Sunny
2024-03-27,06:00,Karimnagar,40.8,29.3,58.7,0.0,25.5,Sunny
2024-03-27,06:00,Khammam,37.5,24.4,33.6,0.0,15.0,Sunny
2024-03-27,06:00,Mahbubnagar,33.5,21.2,82.9,0.0,4.8,Sunny
2024-03-27,06:00,Hyderabad,38.5,32.0,65.0,0.0,3.8,Cloudy
2024-03-27,12:00,Warangal,36.6,22.4,87.9,0.0,25.9,Sunny
2024-03-27,12:00,Nizamabad,39.2,30.9,58.0,0.0,12.0,Sunny
2024-03-27,12:00,Karimnagar,29.9,16.9,55.5,0.0,5.7,Sunny
2024-03-27,12:00,Khammam,27.8,16.5,66.5,5.9,27.3,Stormy
2024-03-27,12:00,Mahbubnagar,36.9,28.6,61.7,0.0,7.5,Cloudy
2024-03-27,12:00,Hyderabad,28.5,17.7,69.4,0.0,28.8,Cloudy
2024-03-27,18:00,Warangal,41.0,31.8,42.5,0.0,5.9,Cloudy
2024-03-27,18:00,Nizamabad,38.5,24.0,38.1,9.3,28.1,Stormy
2024-03-27,18:00,Karimnagar,37.6,22.6,87.8,0.0,2.5,Sunny
2024-03-27,18:00,Khammam,27.7,21.8,37.2,0.0,25.3,Sunny
2024-03-27,18:00,Mahbubnagar,32.9,23.9,75.0,22.4,4.8,Stormy
2024-03-27,18:00,Hyderabad,33.5,22.4,60.4,0.0,6.6,Sunny
2024-03-28,06:00,Warangal,28.3,21.2,48.6,0.0,14.0,Cloudy
2024-03-28,06:00,Nizamabad,27.8,14.5,31.1,0.0,24.7,Cloudy
2024-03-28,06:00,Karimnagar,29.0,23.9,52.6,0.0,12.2,Cloudy
2024-03-28,06:00,Khammam,38.8,26.5,79.6,0.0,18.5,Sunny
2024-03-28,06:00,Mahbubnagar,40.5,34.6,65.2,24.6,12.7,Stormy
2024-03-28,06:00,Hyderabad,41.7,34.2,89.5,15.1,29.9,Stormy
2024-03-28,12:00,Warangal,31.8,21.9,47.7,0.0,18.7,Sunny
2024-03-28,12:00,Nizamabad,34.7,21.6,36.8,0.0,10.5,Sunny
2024-03-28,12:00,Karimnagar,26.6,11.9,57.4,19.2,25.0,Stormy
2024-03-28,12:00,Khammam,41.7,27.5,73.4,0.0,11.5,Sunny
2024-03-28,12:00,Mahbubnagar,26.9,12.1,74.8,0.0,5.3,Sunny
2024-03-28,12:00,Hyderabad,43.9,32.1,85.1,3.6,3.7,Rainy
2024-03-28,18:00,Warangal,27.6,17.0,79.5,0.0,7.4,Sunny
2024-03-28,18:00,Nizamabad,25.7,15.6,50.9,0.0,5.3,Sunny
2024-03-28,18:00,Karimnagar,30.6,16.8,47.2,0.0,28.7,Sunny
2024-03-28,18:00,Khammam,39.1,25.3,82.6,0.0,2.6,Sunny
2024-03-28,18:00,Mahbubnagar,36.5,21.5,82.7,18.7,12.9,Stormy
2024-03-28,18:00,Hyderabad,39.7,33.3,36.3,0.0,0.2,Cloudy
2024-03-29,06:00,Warangal,25.5,12.7,51.9,0.0,7.7,Sunny
2024-03-29,06:00,Nizamabad,33.1,21.6,69.4,12.4,5.2,Stormy
2024-03-29,06:00,Karimnagar,40.5,35.2,86.2,0.0,13.3,Sunny
2024-03-29,06:00,Khammam,31.6,20.2,48.8,0.0,18.8,Sunny
2024-03-29,06:00,Mahbubnagar,29.6,18.8,56.9,0.0,9.8,Cloudy
2024-03-29,06:00,Hyderabad,36.4,25.3,84.5,8.3,10.0,Stormy
2024-03-29,12:00,Warangal,37.8,29.6,75.1,0.0,13.1,Sunny
2024-03-29,12:00,Nizamabad,32.1,22.7,53.6,0.0,27.4,Sunny
2024-03-29,12:00,Karimnagar,34.9,27.3,59.2,0.0,2.8,Sunny
2024-03-29,12:00,Khammam,33.1,26.8,70.1,18.5,5.2,Stormy
2024-03-29,12:00,Mahbubnagar,27.6,17.9,51.6,0.0,22.0,Sunny
2024-03-29,12:00,Hyderabad,32.9,18.1,36.4,24.5,5.7,Stormy
2024-03-29,18:00,Warangal,29.0,19.5,68.2,0.0,5.1,Sunny
2024-03-29,18:00,Nizamabad,32.0,23.2,88.6,0.0,20.4,Sunny
2024-03-29,18:00,Karimnagar,37.4,24.9,81.0,0.0,15.4,Sunny
2024-03-29,18:00,Khammam,32.8,26.5,39.3,0.0,17.9,Sunny
2024-03-29,18:00,Mahbubnagar,35.6,24.0,30.0,10.6,1.8,Stormy
2024-03-29,18:00,Hyderabad,27.9,20.4,36.1,0.0,21.4,Cloudy
2024-03-30,06:00,Warangal,42.0,29.5,68.0,0.0,24.1,Sunny
2024-03-30,06:00,Nizamabad,40.0,28.2,62.5,0.0,25.5,Cloudy
2024-03-30,06:00,Karimnagar,44.4,38.2,32.1,0.0,20.2,Sunny
2024-03-30,06:00,Khammam,27.8,22.1,80.4,0.0,8.5,Sunny
2024-03-30,06:00,Mahbubnagar,25.9,20.4,67.1,0.0,9.9,Sunny
2024-03-30,06:00,Hyderabad,42.1,37.0,83.9,5.1,1.9,Stormy
2024-03-30,12:00,Warangal,38.1,32.1,70.8,0.0,26.0,Sunny
2024-03-30,12:00,Nizamabad,42.3,34.6,64.3,8.6,15.2,Stormy
2024-03-30,12:00,Karimnagar,41.9,36.7,82.7,0.0,26.0,Sunny
2024-03-30,12:00,Khammam,43.1,29.6,71.6,0.0,25.4,Cloudy
2024-03-30,12:00,Mahbubnagar,28.9,18.2,69.3,0.0,20.5,Sunny
2024-03-30,12:00,Hyderabad,37.3,25.4,82.9,0.0,3.3,Sunny
2024-03-30,18:00,Warangal,35.8,28.5,56.2,0.0,1.1,Cloudy
2024-03-30,18:00,Nizamabad,32.1,20.9,44.4,0.0,22.7,Sunny
2024-03-30,18:00,Karimnagar,33.7,26.1,63.7,0.0,13.4,Cloudy
2024-03-30,18:00,Khammam,25.8,19.0,34.6,24.9,21.7,Stormy
2024-03-30,18:00,Mahbubnagar,32.1,23.0,87.1,0.0,13.8,Sunny
2024-03-30,18:00,Hyderabad,39.7,25.8,64.1,0.0,21.2,Sunny
2024-03-31,06:00,Warangal,33.3,23.0,65.3,0.0,22.4,Cloudy
2024-03-31,06:00,Nizamabad,43.1,30.0,53.9,0.0,6.8,Cloudy
2024-03-31,06:00,Karimnagar,37.7,28.1,66.7,0.0,13.6,Cloudy
2024-03-31,06:00,Khammam,28.7,17.7,57.4,11.9,17.1,Stormy
2024-03-31,06:00,Mahbubnagar,36.3,22.4,40.6,0.0,14.7,Cloudy
2024-03-31,06:00,Hyderabad,44.0,35.0,35.2,0.0,15.5,Sunny
2024-03-31,12:00,Warangal,44.0,35.5,45.1,0.0,17.3,Cloudy
2024-03-31,12:00,Nizamabad,41.6,36.5,79.0,0.0,17.2,Cloudy
2024-03-31,12:00,Karimnagar,35.0,20.6,56.8,0.0,3.8,Sunny
2024-03-31,12:00,Khammam,27.5,17.9,80.0,23.9,0.9,Stormy
2024-03-31,12:00,Mahbubnagar,40.1,32.1,53.3,0.0,21.3,Sunny
2024-03-31,12:00,Hyderabad,42.0,35.0,62.7,0.0,0.1,Sunny
2024-03-31,18:00,Warangal,34.9,25.3,50.6,0.0,0.8,Cloudy
2024-03-31,18:00,Nizamabad,42.7,36.8,58.5,0.0,1.7,Sunny
2024-03-31,18:00,Karimnagar,40.7,33.3,44.8,13.8,6.7,Stormy
2024-03-31,18:00,Khammam,25.4,19.3,76.6,0.0,12.6,Sunny
2024-03-31,18:00,Mahbubnagar,44.0,32.0,46.1,0.2,15.1,Rainy
2024-03-31,18:00,Hyderabad,29.3,14.3,80.5,2.1,19.5,Rainy
2024-04-01,06:00,Warangal,44.1,29.9,38.0,0.0,11.1,Sunny
2024-04-01,06:00,Nizamabad,38.4,29.3,55.9,15.2,25.9,Stormy
2024-04-01,06:00,Karimnagar,25.4,10.7,33.5,0.0,13.6,Cloudy
2024-04-01,06:00,Khammam,29.7,17.8,86.6,0.0,15.8,Cloudy
2024-04-01,06:00,Mahbubnagar,36.8,25.9,75.0,10.1,28.2,Stormy
2024-04-01,06:00,Hyderabad,29.2,20.4,84.5,15.2,4.6,Stormy
2024-04-01,12:00,Warangal,37.2,26.5,37.5,0.0,2.2,Sunny
2024-04-01,12:00,Nizamabad,45.0,37.3,39.4,0.0,24.7,Sunny
2024-04-01,12:00,Karimnagar,40.2,31.2,57.3,0.0,21.9,Cloudy
2024-04-01,12:00,Khammam,36.4,24.5,85.1,0.0,0.2,Sunny
2024-04-01,12:00,Mahbubnagar,25.8,11.6,50.9,0.0,22.7,Sunny
2024-04-01,12:00,Hyderabad,44.2,31.4,65.3,0.0,10.8,Sunny
2024-04-01,18:00,Warangal,39.3,32.6,75.9,23.3,14.2,Stormy
2024-04-01,18:00,Nizamabad,30.9,17.9,48.2,0.0,16.5,Sunny
2024-04-01,18:00,Karimnagar,37.5,26.4,35.6,0.0,17.6,Sunny
2024-04-01,18:00,Khammam,39.0,27.6,49.8,0.0,24.5,Cloudy
2024-04-01,18:00,Mahbubnagar,28.2,14.9,87.8,12.3,17.4,Stormy
2024-04-01,18:00,Hyderabad,39.8,28.8,49.6,0.0,15.6,Sunny
2024-04-02,06:00,Warangal,39.8,27.0,73.9,0.0,7.0,Cloudy
2024-04-02,06:00,Nizamabad,32.8,24.1,32.0,0.0,19.5,Sunny
2024-04-02,06:00,Karimnagar,31.4,21.4,71.9,0.0,1.4,Sunny
2024-04-02,06:00,Khammam,42.5,31.3,65.9,0.0,29.1,Sunny
2024-04-02,06:00,Mahbubnagar,34.2,22.7,67.0,14.7,10.5,Stormy
2024-04-02,06:00,Hyderabad,33.4,21.2,79.3,0.0,27.6,Sunny
2024-04-02,12:00,Warangal,44.3,30.0,39.3,0.0,20.5,Cloudy
2024-04-02,12:00,Nizamabad,28.7,21.9,74.9,0.0,20.2,Sunny
2024-04-02,12:00,Karimnagar,39.0,27.7,88.4,0.0,20.1,Sunny
2024-04-02,12:00,Khammam,36.2,22.1,66.3,13.3,14.2,Stormy
2024-04-02,12:00,Mahbubnagar,37.9,23.2,40.0,0.0,3.8,Cloudy
2024-04-02,12:00,Hyderabad,44.1,34.0,88.7,0.0,6.2,Sunny
2024-04-02,18:00,Warangal,31.8,21.1,62.5,0.0,8.8,Sunny
2024-04-02,18:00,Nizamabad,44.9,39.3,62.8,0.0,26.8,Sunny
2024-04-02,18:00,Karimnagar,39.6,25.5,32.3,12.0,22.4,Stormy
2024-04-02,18:00,Khammam,26.5,14.9,65.9,0.0,1.8,Sunny
2024-04-02,18:00,Mahbubnagar,31.2,25.6,39.7,0.0,14.8,Sunny
2024-04-02,18:00,Hyderabad,35.1,23.0,38.2,0.0,22.7,Sunny
2024-04-03,06:00,Warangal,35.0,28.0,69.9,0.0,20.2,Cloudy
2024-04-03,06:00,Nizamabad,33.9,22.6,66.9,21.5,4.6,Stormy
2024-04-03,06:00,Karimnagar,26.8,13.1,75.2,0.0,6.3,Sunny
2024-04-03,06:00,Khammam,29.7,17.2,35.9,0.3,6.3,Rainy
2024-04-03,06:00,Mahbubnagar,28.2,20.6,56.1,8.8,24.2,Stormy
2024-04-03,06:00,Hyderabad,25.7,16.4,79.1,0.0,6.8,Sunny
2024-04-03,12:00,Warangal,42.1,30.0,41.8,0.0,3.1,Sunny
2024-04-03,12:00,Nizamabad,42.6,32.2,37.3,0.0,8.6,Sunny
2024-04-03,12:00,Karimnagar,40.0,26.5,68.1,0.0,1.1,Sunny
2024-04-03,12:00,Khammam,37.4,24.4,76.2,0.0,2.2,Cloudy
2024-04-03,12:00,Mahbubnagar,41.3,26.5,70.7,0.0,18.1,Cloudy
2024-04-03,12:00,Hyderabad,29.4,18.9,81.4,4.2,25.4,Rainy
2024-04-03,18:00,Warangal,38.1,30.8,60.8,20.2,11.6,Stormy
2024-04-03,18:00,Nizamabad,27.0,19.4,59.1,24.3,6.9,Stormy
2024-04-03,18:00,Karimnagar,38.2,27.3,67.8,0.0,27.6,Cloudy
2024-04-03,18:00,Khammam,28.2,16.6,41.3,0.0,9.0,Cloudy
2024-04-03,18:00,Mahbubnagar,31.1,22.2,68.7,0.0,16.9,Cloudy
2024-04-03,18:00,Hyderabad,35.7,24.7,30.1,0.0,1.6,Sunny
2024-04-04,06:00,Warangal,26.0,18.4,30.5,0.0,15.8,Sunny
2024-04-04,06:00,Nizamabad,32.9,21.2,80.9,0.0,7.3,Sunny
2024-04-04,06:00,Karimnagar,31.0,25.1,83.9,0.0,17.5,Sunny
2024-04-04,06:00,Khammam,34.6,28.6,39.6,0.0,8.7,Sunny
2024-04-04,06:00,Mahbubnagar,41.6,27.5,35.8,0.0,21.8,Sunny
2024-04-04,06:00,Hyderabad,41.7,28.4,87.2,0.0,7.9,Sunny
2024-04-04,12:00,Warangal,44.4,32.6,88.9,0.0,13.7,Cloudy
2024-04-04,12:00,Nizamabad,38.6,27.8,87.1,0.0,6.5,Sunny
2024-04-04,12:00,Karimnagar,25.0,15.4,53.9,0.0,3.0,Cloudy
2024-04-04,12:00,Khammam,28.2,22.4,51.4,0.0,1.9,Cloudy
2024-04-04,12:00,Mahbubnagar,30.6,15.9,57.1,0.0,11.3,Sunny
2024-04-04,12:00,Hyderabad,38.3,29.3,74.8,0.0,12.3,Cloudy
2024-04-04,18:00,Warangal,25.8,15.4,64.2,0.0,22.4,Sunny
2024-04-04,18:00,Nizamabad,36.0,21.1,50.9,0.0,16.2,Cloudy
2024-04-04,18:00,Karimnagar,39.6,27.3,69.9,0.0,12.9,Cloudy
2024-04-04,18:00,Khammam,29.6,24.1,60.3,0.0,21.2,Sunny
2024-04-04,18:00,Mahbubnagar,41.3,31.7,56.7,0.0,18.6,Sunny
2024-04-04,18:00,Hyderabad,33.6,26.7,49.7,4.2,0.8,Rainy
2024-04-05,06:00,Warangal,27.8,14.6,50.9,0.6,3.2,Rainy
2024-04-05,06:00,Nizamabad,43.4,30.0,83.7,0.0,7.9,Cloudy
2024-04-05,06:00,Karimnagar,32.9,23.9,37.4,0.0,20.9,Cloudy
2024-04-05,06:00,Khammam,38.4,29.8,64.0,12.7,5.2,Stormy
2024-04-05,06:00,Mahbubnagar,44.0,35.3,32.5,0.0,12.2,Sunny
2024-04-05,06:00,Hyderabad,27.1,12.5,69.8,0.0,16.9,Sunny
2024-04-05,12:00,Warangal,29.7,16.9,78.7,0.0,7.2,Cloudy
2024-04-05,12:00,Nizamabad,26.2,20.4,84.8,0.0,22.6,Sunny
2024-04-05,12:00,Karimnagar,40.1,34.4,66.6,0.0,0.8,Cloudy
2024-04-05,12:00,Khammam,27.4,20.9,69.6,0.0,19.9,Sunny
2024-04-05,12:00,Mahbubnagar,37.3,29.2,31.7,0.0,29.9,Sunny
2024-04-05,12:00,Hyderabad,27.2,21.9,47.4,1.2,24.9,Rainy
2024-04-05,18:00,Warangal,36.5,26.4,74.5,0.0,5.6,Cloudy
2024-04-05,18:00,Nizamabad,34.7,26.0,61.4,0.0,12.7,Sunny
